20000 20000
7297 12798
7297 18637
2912 19173
2912 3290
2912 12052
2912 17128
2912 16450
2040 13264
2040 11314
10089 13452
1828 15195
1828 5347
1828 16176
1828 8101
5351 18906
582 14105
582 16151
582 954
2905 16146
2905 8755
2905 6795
5735 15180
5735 12726
5735 16667
5735 18064
7499 9083
7499 14898
2974 8413
2974 5475
2974 16839
16465 19076
16465 18359
16465 18427
76 18470
76 13980
12386 18252
2932 5007
2584 10724
1514 13441
1514 2845
1514 10481
1514 12565
1514 15695
8078 10475
8078 18658
301 2625
301 3757
301 13951
4248 7257
4248 5232
4248 11316
2572 6606
2572 13045
2572 18284
94 8055
94 11151
94 2979
4562 16395
4562 8356
4562 16631
4698 13878
4698 16999
4698 5645
4698 6289
4698 19614
7292 14429
5420 16304
17261 19009
1391 14683
1391 12306
1391 15666
1391 16688
3147 16061
3147 12835
15501 19841
8082 12989
11200 18450
749 14654
749 5761
1939 19003
1939 18888
1939 11635
2222 6881
2222 13734
4590 19400
4834 15510
4834 7300
4834 13635
9437 12990
9437 13463
1390 15777
1390 16428
5119 10199
5119 10275
15621 19906
14835 19213
14514 15427
3951 18780
3951 9017
4605 16586
9039 16225
9039 18214
9039 16699
8088 13526
8088 16326
8088 17825
11704 19868
11704 17140
8618 18282
3032 6461
1659 7029
1659 17772
1659 7250
5302 17365
1180 3506
1180 18147
11336 15335
1606 9585
1606 16306
1606 17910
11622 19526
13658 16646
13658 17680
13658 18872
10726 13941
10726 16604
10726 16915
1435 13789
1435 6691
1435 18442
1435 17155
1435 13423
1435 16684
1435 14527
952 8011
952 5277
38 18493
38 17163
14494 15531
12269 18675
12269 14056
5736 12587
5736 8967
5736 16031
3315 16798
3315 19400
2831 19270
2831 12577
9206 13388
9206 16019
8350 16400
8350 16602
8350 15763
1175 10097
1175 6385
1175 4088
7535 12157
7409 10853
12353 19412
12353 19397
8203 16541
8203 11634
8203 14625
15296 15615
6676 10167
6676 8635
6676 10419
6676 8318
13708 17689
7944 9223
7666 14065
7666 13378
14232 18214
14232 16608
10429 13122
1335 2083
1335 2695
1335 16193
3176 12152
3176 14309
3176 11358
5965 15293
5965 7329
5965 17659
912 1910
912 6309
912 18409
912 4288
912 9542
912 8484
912 14058
541 4703
541 12164
3170 4002
6468 6882
4546 10486
4546 5579
4546 6872
6869 18220
6869 19632
1647 12017
4242 19328
4242 9407
4242 9558
15830 18837
12858 16825
12858 14077
11606 15434
11606 16257
10276 15737
10276 10365
10602 15676
8052 8861
2488 16052
2488 13224
10491 17125
17792 18973
17792 17841
5781 7231
5781 12274
5781 6202
3219 8560
3219 4510
2028 9844
2028 13940
2028 7646
2028 11544
2028 15645
2028 13632
1638 19507
1638 17993
1638 4005
1355 2714
1355 13862
1355 11746
13442 13699
13442 15703
13442 16767
5318 17431
10204 10825
10204 11193
10204 12389
2272 16268
2272 18527
2272 19729
8941 19383
8941 19155
6638 8581
5026 11262
5026 18281
16451 17722
1901 13261
1901 8304
1901 2654
1901 14442
1901 12967
6621 9600
7326 18713
7326 15286
7326 11265
2656 9538
2656 3671
2656 7656
2656 16754
2740 15537
2740 14301
2740 4037
4307 10878
4307 12288
