100000 100000
89 11
60 99
82 68
26 6
3 39
80 30
29 4
41 74
73 34
10 72
98 40
82 92
16 82
55 64
22 10
51 91
37 16
62 31
96 54
66 29
54 1
39 45
51 41
44 3
47 3
6 9
53 64
71 8
57 48
37 58
36 31
60 16
96 69
43 98
22 91
72 54
51 12
24 46
85 68
100 36
60 93
7 22
4 61
47 64
55 50
60 20
36 15
79 81
31 7
6 80
45 7
71 98
94 58
46 4
26 57
29 68
32 92
23 21
30 45
84 7
18 94
18 8
71 96
96 18
69 29
57 38
56 25
76 24
46 30
89 40
27 63
34 31
86 52
51 75
96 98
73 5
60 6
76 86
90 15
37 55
33 58
97 65
15 37
97 72
70 100
11 73
21 88
34 48
65 68
84 79
28 76
31 52
84 93
46 99
74 20
78 96
30 62
34 86
74 84
90 7
39 49
17 56
51 28
67 62
70 68
40 63
69 20
79 82
43 6
11 9
9 97
40 85
97 7
90 99
91 99
59 43
52 46
18 5
7 49
56 75
4 28
56 70
17 59
67 39
42 67
28 97
36 1
31 79
2 39
34 63
19 15
59 24
45 22
10 42
69 34
46 71
39 85
66 77
82 21
72 82
88 29
91 89
85 30
23 62
72 95
62 89
10 73
47 12
47 70
64 34
12 30
34 67
20 75
79 51
12 72
25 85
11 82
37 75
61 36
27 78
22 38
53 24
97 51
37 40
12 26
9 76
6 65
77 22
6 45
41 59
41 80
28 9
4 58
81 9
15 65
34 17
54 83
49 95
74 58
32 31
76 24
4 97
1 75
97 93
29 7
73 23
26 4
17 61
69 32
32 15
52 29
75 60
71 4
13 64
19 14
1 84
91 33
64 7
23 22
27 29
14 41
8 2
29 2
5 14
20 6
83 90
51 98
33 59
3 38
63 32
18 4
100 98
13 96
76 24
62 51
7 40
15 41
95 62
73 5
31 73
94 58
95 33
83 7
81 85
96 92
100 82
11 72
98 30
33 48
30 47
93 72
33 47
7 27
87 41
4 49
35 69
63 25
40 97
70 94
38 93
11 28
27 80
94 100
43 94
92 58
52 20
11 54
27 59
87 9
45 56
17 81
87 52
4 2
83 7
68 26
44 6
34 30
23 43
63 45
80 20
52 55
66 52
51 79
42 30
71 56
38 77
36 65
89 31
78 46
53 82
82 19
48 7
6 100
99 4
58 44
75 82
17 91
83 61
49 97
26 27
65 50
16 63
67 84
28 98
92 4
95 46
29 33
94 95
1 13
46 30
24 37
18 7
35 88
35 22
84 93
60 6
55 81
77 83
81 61
92 37
100 18
47 40
28 65
31 94
72 64
44 62
3 38
88 100
39 93
11 14
14 88
10 23
9 78
19 18
72 40
80 44
81 38
8 55
20 21
44 53
25 66
50 84
52 42
82 14
60 94
48 45
45 32
26 54
10 25
76 46
52 15
40 82
26 93
77 49
32 54
87 84
57 76
20 72
49 90
42 58
90 56
11 25
46 31
51 57
43 85
73 58
96 65
76 89
15 76
43 45
93 69
10 97
54 2
22 21
1 27
59 31
73 58
23 13
91 81
73 43
38 45
27 37
86 12
71 76
52 36
23 3
75 68
33 98
6 14
64 3
3 57
89 82
73 70
5 87
70 61
86 82
48 6
11 13
19 15
50 65
10 94
12 63
56 73
70 36
50 96
8 79
66 26
22 85
13 93
62 64
50 67
16 31
90 95
58 68
91 69
86 70
53 73
99 97
92 52
75 92
13 5
43 25
86 91
78 31
19 18
88 96
100 15
29 74
37 93
87 17
12 7
92 51
41 32
82 45
22 43
52 24
44 27
95 77
46 66
65 23
53 19
4 80
14 85
76 20
68 21
3 50
44 89
91 27
2 12
68 30
23 80
73 77
12 14
37 93
100 95
49 53
100 87
37 12
48 14
72 64
64 39
31 4
52 68
42 2
89 4
8 63
90 92
74 2
15 13
30 31
61 75
27 92
15 38
87 93
61 47
79 39
56 91
78 67
71 10
66 63
37 5
44 41
50 56
84 45
88 19
73 89
36 31
94 11
73 88
65 42
81 25
9 89
2 88
24 38
18 55
79 49
28 74
80 35
44 8
91 8
2 66
65 41
24 14
15 74
30 31
70 14
4 56
33 74
85 55
57 38
88 52
4 22
84 93
15 98
2 82
32 41
76 52
69 74
57 66
33 24
2 63
18 34
7 14
96 17
20 97
88 2
43 27
11 80
20 17
9 2
31 2
83 92
21 16
81 34
23 62
3 23
100 15
13 21
33 14
48 16
15 66
48 87
39 75
95 20
3 37
16 85
73 8
23 8
97 21
3 17
78 41
52 37
29 64
98 77
94 1
75 7
62 85
73 14
21 26
19 47
70 35
33 21
91 58
74 12
96 55
67 77
31 3
95 14
91 77
88 63
99 91
81 48
99 97
36 12
8 50
28 31
33 42
99 8
19 84
76 9
35 96
27 46
73 48
33 99
79 94
5 72
8 57
74 91
93 89
90 48
47 53
98 55
85 78
48 29
45 62
53 65
47 34
66 85
50 45
20 93
81 50
81 4
99 21
58 2
88 29
61 100
6 91
75 43
76 42
74 16
63 37
70 71
54 66
3 43
47 68
57 90
63 6
44 46
87 78
40 81
30 49
42 69
9 97
11 58
8 9
75 52
98 31
17 7
49 36
31 74
54 87
65 100
48 31
62 52
5 4
81 58
39 74
45 36
96 47
77 28
19 30
77 44
84 31
42 26
94 33
59 4
18 78
88 19
12 82
30 28
39 82
84 24
48 88
6 49
82 77
93 22
42 20
48 30
49 81
66 89
17 98
84 25
35 48
2 9
25 29
57 48
37 33
79 18
39 78
80 12
41 39
41 1
85 93
59 23
63 93
2 68
52 87
38 10
94 75
51 40
63 97
43 98
23 80
66 63
81 4
51 15
35 28
29 80
12 1
21 23
60 61
100 29
18 80
33 90
75 92
1 48
94 77
17 16
34 68
72 21
39 10
81 60
77 86
26 69
27 79
24 70
7 99
69 1
95 73
38 75
57 71
10 53
73 43
18 47
28 12
58 68
75 84
74 22
19 55
58 28
14 89
96 93
64 96
14 80
85 79
12 82
45 54
42 50
89 27
74 47
96 80
11 69
11 84
24 25
1 78
34 93
23 45
78 93
25 4
97 87
70 52
62 9
35 59
50 83
54 94
22 4
32 100
18 86
11 98
83 41
2 40
67 90
27 100
50 74
58 92
32 15
30 57
4 63
98 78
37 67
45 87
64 55
74 19
37 10
8 21
93 79
39 43
28 73
35 100
64 18
49 24
53 83
26 5
100 97
86 78
77 51
30 24
39 33
91 23
87 3
44 26
54 98
95 23
4 79
38 50
42 88
2 42
33 15
11 64
92 93
72 40
83 17
39 10
28 77
19 73
28 66
83 56
92 51
17 65
24 14
74 94
64 58
47 46
43 63
17 43
90 95
70 49
95 18
48 59
85 80
86 88
98 95
31 4
93 37
43 77
58 86
4 84
22 4
12 21
55 50
18 62
29 70
69 54
65 85
25 3
30 67
44 81
96 55
89 18
79 65
64 99
97 70
9 25
97 78
52 95
85 80
24 16
97 30
42 35
80 88
52 82
3 80
30 55
40 29
8 56
66 8
6 66
82 30
52 18
53 61
91 94
55 72
59 13
13 99
20 91
59 70
76 46
21 100
81 3
33 90
42 16
64 32
26 43
62 21
99 5
68 19
87 33
99 35
32 16
13 45
95 7
47 74
54 88
99 7
71 1
28 55
20 62
47 49
31 90
20 13
68 48
48 43
98 45
86 91
42 46
31 13
48 54
53 82
47 4
49 63
2 78
68 29
76 6
24 37
41 59
71 20
67 52
71 28
21 98
25 3
85 61
91 75
68 36
9 5
97 65
3 47
44 78
44 28
45 99
22 7
1 28
44 66
34 63
13 6
68 92
86 58
82 98
61 15
59 69
82 79
13 86
58 35
94 21
37 28
63 100
11 2
96 88
68 59
26 5
48 98
21 89
92 79
35 100
88 33
94 56
43 71
26 57
36 27
39 75
15 97
87 19
1 82
95 19
70 96
43 76
43 51
75 54
71 93
14 53
12 63
94 72
20 56
19 53
79 99
2 32
93 27
2 55
36 64
16 19
45 20
41 28
2 100
71 84
56 20
18 33
90 71
70 48
85 12
46 36
18 62
74 53
12 9
53 47
34 9
87 37
12 84
90 67
22 64
13 27
48 10
7 57
13 96
26 11
63 40
88 23
38 42
40 86
55 94
86 73
77 28
53 64
89 81
30 7
40 49
37 17
99 27
93 28
57 77
29 37
23 64
46 29
81 57
66 74
44 31
72 19
44 5
54 40
50 14
42 70
100 90
99 33
57 30
19 1
94 88
27 19
68 12
31 91
69 95
50 22
54 13
1 46
78 15
72 90
80 5
92 82
61 23
71 45
30 17
60 51
84 2
61 11
38 24
89 19
48 81
84 93
90 2
25 21
29 15
69 90
48 17
21 33
30 22
68 82
41 22
70 57
19 46
87 21
41 61
50 6
58 16
95 88
3 12
60 42
90 24
24 73
21 10
29 40
48 14
80 89
46 11
44 34
57 51
61 20
56 33
13 45
80 7
16 58
81 13
3 97
21 16
30 42
50 11
83 37
15 44
72 58
91 80
31 13
39 31
82 77
32 46
43 15
26 27
59 33
8 15
67 35
67 57
8 34
85 33
6 57
16 66
27 20
39 17
18 37
92 91
95 75
62 29
29 62
28 6
4 86
49 69
34 22
39 73
72 82
68 27
92 53
72 45
29 48
73 82
64 97
8 15
74 94
68 72
12 82
27 93
31 88
54 58
36 18
18 61
96 8
57 4
36 89
100 3
45 66
31 92
8 45
74 29
44 6
73 98
2 22
68 6
85 84
46 15
17 76
42 27
57 94
75 3
47 36
7 29
46 28
17 31
88 86
23 82
20 96
33 83
77 72
81 88
26 83
69 82
19 36
55 78
77 27
82 74
3 37
21 65
79 60
66 61
28 84
16 64
29 6
75 16
57 27
3 62
3 5
83 91
19 43
35 30
55 21
80 95
73 80
51 46
38 7
51 83
34 6
86 98
13 24
3 61
58 36
48 64
63 3
73 81
52 35
71 40
39 2
63 2
36 32
12 100
20 29
92 75
68 30
34 78
84 44
62 25
74 86
22 96
21 41
92 37
6 5
72 70
66 59
47 87
13 1
92 94
91 76
91 88
17 26
8 31
5 23
79 93
77 39
76 88
38 41
26 67
71 96
70 4
84 37
14 86
26 49
64 6
77 27
10 84
12 64
14 97
22 59
6 21
79 48
71 4
61 72
31 32
5 47
91 22
32 16
47 87
60 48
52 75
95 26
83 29
90 39
3 37
41 21
58 36
29 3
62 12
76 29
71 55
59 94
79 37
4 33
10 35
99 83
90 58
66 48
67 78
38 17
22 67
24 73
86 100
42 23
1 6
97 33
63 47
71 15
36 85
89 12
37 26
69 56
28 7
27 58
31 41
19 97
89 73
94 60
41 27
89 76
51 78
4 3
38 63
53 71
89 81
7 87
4 43
99 32
83 66
21 78
74 29
69 79
38 69
52 79
23 69
91 28
5 69
4 40
79 36
4 87
79 6
51 14
20 67
100 15
95 17
88 64
91 54
70 76
62 34
30 16
64 10
53 24
68 97
3 79
52 90
33 51
44 75
5 87
77 12
95 70
44 70
33 53
51 18
4 72
66 45
90 99
16 89
24 100
48 23
8 67
83 34
37 89
67 2
90 83
98 22
87 46
68 18
2 31
8 99
61 53
40 24
80 59
99 5
38 64
69 1
43 50
3 1
72 13
94 23
14 67
3 31
38 80
66 38
78 28
51 9
15 100
99 52
46 28
9 24
79 55
48 16
17 55
72 35
73 41
24 47
36 70
78 17
58 13
12 49
39 33
17 91
93 61
48 60
29 17
59 52
21 91
56 60
33 11
40 15
70 16
1 42
29 93
99 16
61 66
41 36
80 52
21 29
71 47
99 55
31 11
55 93
19 18
67 66
96 35
2 64
19 85
58 45
45 10
100 10
11 66
18 60
84 67
6 55
84 80
79 10
24 79
37 40
84 71
19 4
81 79
71 54
68 62
28 80
69 81
28 32
16 57
10 82
94 84
61 95
78 8
95 67
37 76
26 10
92 65
41 35
71 76
60 93
60 40
62 69
65 27
33 44
68 79
90 36
86 27
32 33
96 18
50 19
82 18
6 11
74 44
13 7
98 42
5 58
75 24
21 15
51 15
66 77
5 87
79 92
31 23
20 16
7 12
18 16
73 54
43 3
25 28
21 15
53 24
14 89
43 81
4 17
75 57
38 64
48 14
70 49
16 57
7 87
83 65
14 55
7 12
94 1
63 34
45 2
45 34
25 54
13 19
75 61
1 24
17 45
21 98
74 42
72 3
5 65
19 11
86 51
50 64
24 32
7 69
68 88
23 26
98 39
69 23
46 82
27 15
69 10
71 100
2 80
87 19
78 69
83 8
6 68
62 61
70 76
39 79
48 97
68 32
25 33
97 78
2 51
61 19
17 57
41 7
8 30
86 57
94 98
56 40
90 20
9 30
60 73
34 70
42 32
53 19
77 83
78 20
10 21
66 68
31 100
67 70
72 35
35 62
57 88
41 87
15 91
88 64
74 13
11 95
83 20
5 47
93 42
79 27
87 36
71 7
41 51
28 25
69 77
80 88
50 8
76 39
15 84
67 69
53 38
56 31
79 15
34 53
19 75
86 97
64 3
55 68
67 38
31 7
74 27
53 80
32 58
41 91
94 50
68 95
20 45
71 45
99 49
58 21
25 52
35 34
37 29
77 80
64 84
74 53
82 74
90 54
54 88
4 97
42 29
72 70
80 11
73 61
30 36
12 29
80 16
64 79
81 86
52 73
4 74
11 52
80 82
88 55
20 22
9 28
32 68
68 47
70 71
82 76
44 88
38 8
16 38
12 84
30 31
62 65
98 33
38 94
23 18
87 33
97 6
86 11
58 51
60 83
91 92
34 80
25 58
26 67
11 94
37 74
58 16
80 32
87 90
48 31
21 47
15 82
31 52
52 73
100 85
65 37
89 74
61 70
62 77
84 46
87 63
64 69
19 7
32 53
20 54
68 87
44 35
21 51
14 92
70 94
52 29
8 24
92 85
36 67
20 65
28 23
24 22
50 82
75 86
60 86
93 49
82 100
63 73
83 15
44 36
53 38
48 22
22 93
20 23
54 99
28 35
78 58
45 51
77 14
70 24
73 27
82 67
40 96
29 63
27 48
62 12
38 6
35 54
32 98
36 80
95 62
71 52
6 41
63 77
48 8
82 58
70 36
63 92
70 16
5 10
38 36
50 40
71 41
64 24
17 86
26 84
55 2
44 89
81 11
40 92
37 12
58 28
81 56
52 92
76 35
2 57
73 26
27 57
20 42
50 5
29 77
45 61
98 82
29 89
40 2
71 6
61 48
71 46
62 1
54 66
98 34
82 55
8 64
2 15
46 63
1 3
8 68
75 35
59 79
74 8
93 17
78 55
19 70
15 68
68 88
80 99
68 72
52 97
51 87
61 77
92 13
61 48
63 82
42 69
75 70
60 63
96 76
68 87
31 78
44 84
6 81
6 96
46 44
67 63
48 67
26 10
100 81
7 59
82 91
72 88
62 96
6 56
70 20
81 18
67 99
45 38
78 3
33 71
21 32
92 26
43 54
34 94
36 67
9 26
22 58
99 18
3 73
61 42
63 59
45 84
32 72
32 65
44 87
40 25
44 19
29 76
25 5
62 93
43 86
90 20
94 54
85 73
88 65
16 46
97 25
38 98
60 25
34 76
87 48
56 23
88 77
39 47
63 23
36 86
4 45
46 2
89 25
78 50
35 93
13 2
59 92
69 84
40 15
21 35
73 48
25 89
84 95
91 44
91 12
6 4
89 20
7 60
58 57
87 68
44 91
44 24
67 38
60 7
5 60
88 7
90 72
52 40
93 50
96 19
82 39
75 76
40 61
83 20
8 66
80 52
18 90
1 52
89 68
88 17
66 53
99 33
84 50
68 93
19 93
68 39
90 96
82 26
75 12
87 79
22 25
18 62
20 16
37 99
78 8
38 47
89 59
7 96
3 83
44 82
36 77
85 83
41 6
39 57
84 54
15 2
60 15
72 51
44 95
11 17
15 60
69 19
70 46
4 31
4 57
97 47
96 10
68 53
69 11
24 45
100 45
46 95
92 4
15 65
52 22
68 52
75 46
31 42
1 3
7 50
40 16
77 25
39 55
39 69
81 1
21 64
41 96
97 25
72 26
19 77
8 62
56 96
19 54
29 63
66 47
47 30
49 59
89 55
95 52
77 41
34 10
21 25
76 85
1 14
31 7
68 40
39 73
70 50
64 92
70 12
22 52
40 52
28 95
7 98
35 100
53 17
32 98
25 99
24 96
59 3
88 85
82 60
58 85
42 90
3 44
25 100
73 61
92 57
99 70
6 100
9 18
51 65
41 22
42 36
72 60
88 37
38 24
63 31
21 37
81 97
86 71
23 2
83 24
61 43
88 77
14 46
31 98
1 40
91 93
26 42
17 10
86 29
97 86
44 93
71 25
20 91
71 67
34 85
9 17
15 28
34 59
65 53
53 23
23 16
39 96
21 4
30 54
92 86
24 31
49 95
10 28
7 44
39 80
3 83
49 70
45 32
20 85
90 9
31 7
53 52
11 52
49 78
94 26
13 41
26 5
85 9
84 80
10 72
94 29
63 95
69 27
62 70
54 35
28 43
53 13
49 100
33 77
54 94
65 77
83 80
79 62
19 36
33 68
18 45
55 53
19 64
59 80
10 39
65 3
81 6
42 74
31 38
6 11
16 35
29 83
92 30
5 60
37 25
60 58
15 47
11 76
68 10
59 72
18 38
11 92
81 78
99 74
43 25
62 58
36 82
45 33
76 68
40 23
39 55
23 31
74 88
54 26
99 66
67 31
79 27
