100000 100000
19662 82924
19662 48270
80172 90139
66870 68712
3798 83492
3798 43484
3798 61472
3798 46775
44511 53949
44511 81881
62841 69285
58264 64277
58264 92228
58264 95114
33218 94399
62733 77825
62733 94765
13610 22265
13610 13661
13610 14017
75033 84331
3951 66252
3951 39267
3951 11672
3951 55086
27715 74182
27715 62404
27715 89374
6855 98275
6855 42558
6855 92316
6855 78015
22917 54259
22917 74135
22917 97810
45091 79808
56348 84401
56348 63943
37035 76570
70205 73443
70205 75438
29716 34896
3937 71134
3937 6058
3937 61128
3937 26321
3937 17064
1181 19403
1181 74297
1181 23858
50966 87717
50966 59539
13561 94150
13561 14554
13561 93880
13561 62959
4916 22766
4916 36482
6879 70356
6879 24260
47903 98647
47903 75861
53007 67211
53007 77904
1410 66221
1410 73190
56601 60712
56601 96854
4643 69111
4643 64359
4643 89399
4643 94145
73576 87594
2881 82307
2881 46591
2881 63140
2881 64650
2881 94624
2881 9079
37366 50382
37366 90192
37366 40613
25981 65177
25981 87624
25981 70436
5175 16661
5175 17659
57665 80614
57665 91832
41780 54332
3475 84138
37716 77104
37716 72662
37716 39245
18972 64741
8345 67412
8345 70623
8345 64806
8345 63442
8345 45094
17401 24740
17401 41701
3688 25705
26166 89273
26166 80800
26166 96939
26166 70990
56254 60191
56254 93298
56254 87068
8143 59278
8143 25008
8143 96688
8143 38926
48234 93202
22683 81237
22683 98732
49460 78921
13749 49216
13749 28607
13749 80761
13749 25254
20521 27031
20521 91428
48211 81715
48211 49258
14796 22340
46234 90577
46234 84419
46234 93367
44312 76231
48852 85682
48852 73305
48852 65353
48852 61497
48852 68675
53343 82212
53343 56568
10319 84600
10319 69625
10319 57048
53252 95986
53252 85294
47571 84298
57315 99261
50556 77514
62401 91150
40750 53324
40750 99448
40750 84254
29974 75074
16685 53324
16685 94440
16685 97740
11890 93596
11890 87890
5820 41173
5820 60592
5820 79490
5820 18255
18801 39947
18801 66935
18801 51954
18801 89206
50543 63309
50543 79968
50543 81850
37855 70604
44492 92415
6079 45235
6079 72029
57873 92665
57873 84566
57873 98112
19020 77098
19020 19274
19020 78642
86108 88738
86108 99718
40904 69271
40904 74284
29358 55164
53053 94952
