10000 10000
3002 2896
5582 957
1465 3380
759 6009
5131 8263
4378 5667
4007 362
3160 7370
2633 9573
6678 2884
4091 9089
8957 4331
6831 5434
2421 6765
6812 4233
547 3790
2891 7601
715 9176
7899 2958
3971 9509
4191 515
1801 5188
1674 6492
4304 8021
4274 7868
1626 1055
9172 4492
9803 5944
9932 7932
9913 8267
5095 4787
3811 1905
6814 443
2312 5700
4125 5576
1395 9669
449 9264
2826 3346
8816 732
9658 8681
4468 8080
5634 5924
3767 2509
7037 2252
3768 5975
9909 5598
6959 6433
3056 2820
5975 2367
6396 397
1641 4882
9960 1740
818 4273
5525 9963
6396 7100
5883 7518
610 321
9183 3943
8485 2997
2348 1255
2348 689
6895 1991
8827 8725
4414 8484
3284 9819
9188 6593
3029 5670
9486 884
5172 4874
5062 1636
9782 2431
9227 4344
6154 2227
7196 2422
481 4335
8687 1125
9738 2050
6613 9053
9381 8633
9085 3012
4461 6216
5499 297
9535 7586
9847 2231
6904 570
4743 102
8029 5732
5349 5395
9015 1633
5199 361
6691 3506
4091 7874
6909 9155
8559 7981
6144 4328
849 1888
5250 6901
3626 7784
9108 9930
6631 8526
7946 4804
7867 9156
3402 4583
4387 865
4456 2978
9012 8958
3743 8396
5594 5286
8334 3420
5884 6183
3400 9934
7580 7908
6724 7519
845 3767
6698 6835
3049 1814
2458 62
5567 553
1071 1007
6124 6988
9924 2479
7226 220
876 5268
6038 1558
93 8360
8888 7842
5344 2527
9870 8486
3729 907
7355 7896
1774 555
4168 8607
5169 9108
1761 7594
9669 5849
4805 7464
3975 9310
4606 4109
5864 9971
2550 6232
6626 6319
7988 9069
422 7859
9485 1921
8371 5421
5826 3266
841 3237
1230 5365
6404 2343
593 9076
638 2300
1978 7282
2736 505
994 8004
7821 1711
3598 1783
8680 3123
4061 1750
5085 6987
4436 1220
6120 2588
5786 2832
6282 483
7835 3210
810 4557
9447 9419
7160 6594
1344 1576
8646 3269
6810 3614
4342 3869
1816 8720
3346 970
9397 7146
2179 4819
3018 2305
6735 6117
1488 5952
5996 1043
3352 8716
1644 3623
3990 208
2153 2076
6711 944
9340 5293
1228 1975
8200 4599
8279 23
2681 1442
1727 9541
7691 7634
39 6838
7949 813
934 7658
2299 1410
1988 9779
7492 5756
3218 7997
2218 4436
9238 3095
7414 1746
4235 6669
5958 7538
5239 1864
2854 8420
2061 5937
3396 5423
7197 7342
6255 201
6901 9214
1217 2015
8915 1368
6314 3922
4183 2131
8982 4445
6430 2408
6622 5213
8660 5372
6699 4520
1127 4082
2494 8758
2547 547
3277 8849
9287 9340
9936 5508
2723 5278
1377 8450
3965 7704
9220 5498
788 5746
5596 781
3824 5838
4762 2659
9856 9411
3837 9586
2548 6744
1935 9352
9907 5736
7080 4893
4830 7501
3012 8951
7399 4597
9669 5055
1780 5358
9341 6263
1601 5213
5196 1701
8112 2319
8025 3198
6098 26
9303 7729
7558 6841
552 5194
2544 8605
5711 4342
4586 3893
157 8732
9812 2585
1756 4240
329 2368
2808 9175
7571 7993
2005 3452
8299 1094
9984 8981
7842 739
114 8148
5048 4883
2150 6090
4424 4681
8593 9972
1498 6285
5429 7920
4301 7280
9711 1324
2911 8098
9463 2354
5162 9752
6797 6649
955 6735
4825 4034
223 1339
1276 4642
4033 8637
5247 6876
3351 5774
5046 1626
1108 730
9887 1614
1126 7525
6022 1772
5433 8530
7353 2264
7093 7973
529 7657
6649 6848
