1000 1000
156 625
152 445
909 725
548 921
436 621
579 394
132 469
839 995
339 869
95 37
378 937
43 27
657 924
679 890
806 851
673 403
310 853
514 149
521 14
691 298
585 171
97 939
931 224
24 100
169 438
255 750
103 321
47 769
953 312
960 52
15 214
173 394
894 768
929 644
281 582
820 596
205 453
935 108
344 701
355 827
546 909
713 939
121 506
308 531
739 378
275 866
240 818
879 877
362 65
909 901
946 40
19 930
471 167
169 491
153 509
147 154
265 38
820 987
136 651
771 687
95 484
380 168
607 142
693 303
463 420
920 904
5 731
149 308
376 122
657 33
633 552
981 357
27 990
690 614
82 437
894 94
436 6
334 919
876 209
541 976
333 336
684 402
557 874
109 886
436 456
44 641
609 645
883 564
831 788
205 706
85 768
135 550
493 104
631 846
826 265
672 55
385 206
382 476
605 757
548 38
12 650
794 55
311 495
908 744
929 303
765 388
686 490
889 301
790 198
547 385
99 839
393 356
92 538
488 705
542 261
650 788
635 593
627 855
775 313
243 786
581 95
987 208
860 512
75 429
678 929
100 25
82 827
604 74
128 318
448 699
278 394
730 379
862 589
441 342
592 152
990 593
512 137
337 619
93 114
355 419
821 608
928 125
376 911
400 402
861 478
509 751
978 93
336 949
235 135
339 578
652 85
552 163
617 310
549 153
259 503
711 89
822 29
966 314
40 367
270 646
228 25
437 150
335 635
188 984
99 189
986 402
770 54
762 744
81 503
540 15
337 481
978 898
381 854
994 606
817 128
509 929
459 16
435 924
372 266
476 526
690 58
735 256
925 223
239 356
843 7
931 713
852 794
410 308
965 1000
572 515
241 694
649 387
111 347
323 422
98 180
753 739
829 595
504 476
620 158
987 795
387 363
8 13
450 662
551 971
849 379
476 668
994 561
164 648
777 510
318 340
985 124
642 940
26 989
558 38
650 662
223 133
931 652
989 889
395 366
263 904
895 214
189 358
154 22
226 83
606 770
240 422
513 354
29 223
993 127
396 642
453 87
772 701
641 994
748 423
882 350
425 724
795 728
95 572
84 597
941 755
711 117
634 874
367 360
456 902
214 283
862 146
348 771
245 795
960 893
353 562
675 216
80 316
263 580
92 868
425 449
680 1000
93 389
832 929
96 500
741 685
820 151
948 479
523 731
721 543
996 219
596 229
253 387
765 899
110 483
223 887
997 901
80 423
831 25
55 68
859 731
279 113
314 454
136 108
248 817
982 453
77 403
309 85
122 811
304 322
610 582
621 193
105 616
558 10
65 467
2 924
533 665
894 758
423 603
276 214
473 492
325 110
937 166
6 391
144 485
133 926
467 219
251 20
363 595
578 908
710 759
526 638
829 445
403 247
646 873
815 974
862 752
940 889
527 307
654 772
541 818
790 282
911 68
141 433
614 596
338 620
895 58
319 817
428 605
175 340
196 366
30 924
428 864
690 385
114 481
608 210
99 86
24 669
85 677
418 288
899 802
923 152
649 123
953 567
23 931
191 544
891 764
942 439
409 699
843 196
598 776
417 611
189 497
993 788
764 951
196 955
551 727
824 395
103 783
664 542
44 907
319 639
78 931
841 538
271 274
637 750
292 490
995 479
267 776
781 992
581 870
116 16
514 519
814 303
717 265
978 606
714 573
757 561
685 191
971 633
146 968
155 299
768 846
513 197
166 632
60 688
553 195
203 921
378 57
933 668
557 344
545 595
889 261
412 58
395 547
805 68
6 414
145 450
143 924
285 363
38 629
3 108
217 120
330 727
902 390
916 211
762 496
785 26
673 641
800 965
207 628
689 221
569 402
416 467
901 339
976 319
626 269
529 734
767 191
84 146
498 575
194 17
613 277
329 698
625 202
551 468
441 987
723 857
721 194
356 455
121 22
682 63
804 58
692 306
785 424
939 67
8 615
420 630
474 678
858 415
894 709
239 483
640 36
88 473
716 70
965 45
755 816
118 138
709 919
704 532
776 355
721 718
159 860
666 81
488 67
595 11
901 33
478 233
149 709
200 181
968 165
812 582
950 482
501 482
466 815
22 88
846 148
90 887
891 31
426 672
53 453
309 255
828 780
254 856
42 363
57 645
16 571
487 640
172 111
313 638
815 106
561 126
62 935
530 355
93 323
180 449
805 95
627 982
177 915
915 685
209 80
288 796
496 5
705 401
113 126
117 886
887 539
944 484
921 887
774 693
336 191
997 8
119 645
535 477
810 902
688 138
501 173
938 761
911 126
515 944
31 142
512 793
310 995
653 764
59 806
728 778
794 782
4 737
620 71
601 665
116 559
236 367
532 743
854 305
458 341
605 925
612 701
603 938
113 363
280 300
992 921
53 367
711 806
725 798
22 473
845 833
402 995
336 496
175 493
386 928
285 784
26 876
154 906
647 755
344 572
776 347
199 995
752 44
478 744
731 711
704 839
444 543
612 996
200 94
403 518
813 471
282 120
453 228
857 340
240 53
825 619
958 209
250 156
756 689
591 156
532 2
415 818
167 182
280 268
850 352
171 200
41 332
331 190
202 695
70 972
847 856
663 175
846 820
11 880
319 19
83 969
428 447
110 664
129 26
344 366
74 163
741 535
915 824
595 607
652 481
86 128
684 27
34 459
362 905
380 424
686 452
729 49
732 236
391 579
484 398
228 906
267 497
237 450
63 580
255 994
602 169
429 208
156 154
55 726
187 980
661 777
588 298
417 444
163 548
18 984
809 518
296 321
333 407
736 265
393 525
327 901
236 482
678 599
476 849
22 152
762 297
184 589
41 180
979 768
91 367
872 158
306 217
96 677
943 47
122 114
68 529
510 604
553 121
909 767
496 20
81 282
457 560
501 682
594 263
293 480
345 339
88 998
40 848
796 141
833 427
40 964
804 65
936 170
188 831
350 717
192 199
76 753
355 305
681 601
819 768
220 332
247 862
814 764
792 92
319 783
119 599
962 225
961 897
273 4
358 852
714 982
146 2
154 584
710 229
